id_client,loan_date,loan_due_date,payment_date,income,culture,hectar,total_hectares_client,loan_amount,loan_amount_term,rating,score,total_debt,default_status,transaction_type
CLIENT_1018,2028-06-13,2029-06-08,2029-06-07,390405.28,1,41.69,344.85,125070.0,360,2,585,142511.73,0,historic
CLIENT_1018,2029-06-11,2029-12-08,2029-11-29,89602.84,3,93.43,344.85,186860.0,180,2,588,251374.69,0,historic
CLIENT_1018,2030-06-26,2030-12-23,2030-12-19,166225.49,4,115.3,344.85,403550.0,180,3,627,447670.97,0,historic
CLIENT_1018,2031-01-12,2031-07-11,2031-07-07,251690.59,5,128.66,344.85,231588.0,180,3,642,285453.13,0,historic
CLIENT_1018,2031-06-12,2032-06-06,2032-05-30,27054.14,2,38.67,344.85,96675.0,360,3,639,96675.0,0,historic
CLIENT_1019,2020-06-07,2021-06-02,2021-06-04,113723.67,4,73.53,541.26,257355.0,360,4,728,295187.66,1,first
CLIENT_1019,2021-01-06,2022-01-01,2022-01-04,163437.31,5,57.65,541.26,103770.0,360,3,618,107450.15,1,historic
CLIENT_1019,2021-06-27,2021-12-24,2021-12-27,315771.82,2,100.51,541.26,251275.0,180,3,605,361378.29,1,historic
CLIENT_1019,2022-06-14,2022-12-11,2022-12-08,441627.54,3,103.44,541.26,206880.0,180,2,558,375969.62,0,historic
CLIENT_1019,2023-01-22,2024-01-17,2024-01-08,258863.06,6,231.42,541.26,347130.0,360,2,594,689550.95,0,historic
CLIENT_1019,2023-06-17,2024-06-11,2024-06-10,457235.03,2,59.7,541.26,149250.0,360,3,619,269843.16,0,historic
CLIENT_1019,2024-01-20,2025-01-14,2025-01-04,387493.1,6,55.0,541.26,82500.0,360,3,628,138161.03,0,historic
CLIENT_1019,2024-06-19,2025-06-14,2025-06-07,433088.76,3,222.63,541.26,445260.0,360,3,629,644064.51,0,historic
CLIENT_1019,2025-01-24,2026-01-19,2026-01-13,41622.59,5,215.24,541.26,387432.0,360,3,661,387432.0,0,historic
CLIENT_1019,2025-06-10,2026-06-05,2026-05-29,381926.17,3,211.31,541.26,422620.0,360,3,670,825718.24,0,historic
CLIENT_1019,2026-01-20,2026-07-19,2026-07-20,459514.52,5,155.97,541.26,280746.0,180,3,686,549339.1,1,historic
CLIENT_1019,2026-06-17,2027-06-12,2027-06-03,165598.33,4,51.81,541.26,181335.0,360,2,577,359027.8,0,historic
CLIENT_1019,2027-06-28,2028-06-22,2028-07-11,479017.37,3,269.27,541.26,538540.0,360,2,564,967348.0,1,historic
CLIENT_1020,2021-01-11,2022-01-06,2022-01-09,486321.2,6,184.18,700.15,276270.0,360,4,742,390356.21,1,first
CLIENT_1020,2021-06-09,2022-06-04,2022-06-05,219530.44,4,265.8,700.15,930300.0,360,3,643,930300.0,1,historic
CLIENT_1020,2022-01-09,2023-01-04,2023-01-25,21921.56,6,173.18,700.15,259770.0,360,2,572,259770.0,1,historic
CLIENT_1020,2022-06-10,2022-12-07,2022-12-01,435227.91,3,165.51,700.15,331020.0,180,2,507,635020.03,0,historic
CLIENT_1020,2023-01-08,2023-07-07,2023-07-13,202055.49,5,173.14,700.15,311652.0,180,2,529,494815.44,1,historic
CLIENT_1020,2024-01-01,2024-12-26,2025-01-13,353760.68,6,62.03,700.15,93045.0,360,2,505,150365.6,1,historic
CLIENT_1021,2020-06-18,2020-12-15,2020-12-11,376997.74,1,134.41,854.83,403230.0,180,5,838,595283.77,0,first
CLIENT_1021,2021-06-19,2022-06-14,2022-06-11,41379.54,3,400.28,854.83,800560.0,360,5,821,800560.0,0,historic
CLIENT_1021,2022-01-02,2022-07-01,2022-06-27,459257.97,6,205.84,854.83,308760.0,180,5,844,594041.15,0,historic
CLIENT_1021,2022-06-19,2022-12-16,2022-12-10,45925.73,1,253.51,854.83,760530.0,180,5,829,760530.0,0,historic
CLIENT_1021,2023-01-26,2024-01-21,2024-01-13,77606.22,5,57.06,854.83,102708.0,360,5,813,171466.74,0,historic
CLIENT_1021,2023-06-22,2023-12-19,2023-12-22,134337.37,1,377.59,854.83,1132770.0,180,5,848,1132770.0,1,historic
CLIENT_1021,2024-06-07,2025-06-02,2025-06-03,154067.04,4,222.13,854.83,777455.0,360,5,792,777455.0,1,historic
CLIENT_1021,2025-01-18,2026-01-13,2026-01-09,95302.51,6,160.34,854.83,240510.0,360,5,775,283082.29,0,historic
CLIENT_1021,2025-06-26,2025-12-23,2025-12-20,242865.88,3,280.95,854.83,561900.0,180,5,812,585870.76,0,historic
CLIENT_1022,2020-06-18,2021-06-13,2021-06-13,331119.74,1,208.19,489.69,624570.0,360,5,769,833009.04,0,first
CLIENT_1022,2021-01-03,2021-12-29,2021-12-22,417292.5,6,186.3,489.69,279450.0,360,5,798,512874.36,0,historic
CLIENT_1022,2021-06-16,2022-06-11,2022-06-03,358011.59,2,33.28,489.69,83200.0,360,5,837,103563.42,0,historic
CLIENT_1022,2022-06-25,2023-06-20,2023-06-14,190442.21,3,231.36,489.69,462720.0,360,5,822,467309.27,0,historic
CLIENT_1022,2023-01-04,2023-07-03,2023-06-25,337492.4,5,155.71,489.69,280278.0,180,5,810,382262.28,0,historic
CLIENT_1022,2024-06-14,2024-12-11,2024-12-12,163649.93,2,41.15,489.69,102875.0,180,5,820,140788.66,1,historic
CLIENT_1022,2025-01-09,2026-01-04,2025-12-25,52925.74,6,101.19,489.69,151785.0,360,4,744,157699.84,0,historic
CLIENT_1023,2020-01-08,2020-07-06,2020-07-01,106627.48,6,47.13,589.85,70695.0,180,3,653,84969.81,0,first
CLIENT_1023,2020-06-09,2021-06-04,2021-06-01,212713.63,1,72.05,589.85,216150.0,360,3,644,383115.78,0,historic
CLIENT_1023,2021-01-23,2021-07-22,2021-07-15,298763.68,6,180.24,589.85,270360.0,180,3,653,276962.57,0,historic
CLIENT_1023,2022-01-21,2022-07-20,2022-07-14,458834.81,5,44.26,589.85,79668.0,180,3,654,157331.94,0,historic
CLIENT_1023,2022-06-28,2023-06-23,2023-06-20,417776.83,2,237.85,589.85,594625.0,360,3,644,1071982.12,0,historic
CLIENT_1023,2023-01-04,2023-07-03,2023-07-07,196345.9,6,78.7,589.85,118050.0,180,3,681,179056.12,1,historic
CLIENT_1024,2022-06-04,2022-12-01,2023-01-31,472351.76,2,94.31,260.07,235775.0,180,0,234,347041.19,1,first
CLIENT_1024,2023-01-27,2024-01-22,2024-03-01,456913.05,6,14.33,260.07,21495.0,360,0,200,32899.54,1,historic
CLIENT_1024,2023-06-02,2023-11-29,2024-03-03,70703.2,4,60.25,260.07,210875.0,180,0,200,211260.37,1,historic
CLIENT_1024,2024-06-12,2024-12-09,2025-03-04,40323.23,1,39.09,260.07,117270.0,180,0,200,120388.64,1,historic
CLIENT_1024,2025-01-17,2025-07-16,2025-08-06,483750.52,5,127.49,260.07,229482.0,180,0,200,335270.76,1,historic
CLIENT_1024,2026-01-09,2026-07-08,2026-09-05,477542.13,5,110.37,260.07,198666.0,180,0,200,332137.64,1,historic
CLIENT_1024,2026-06-18,2026-12-15,2027-04-14,443513.78,3,93.25,260.07,186500.0,180,0,200,204982.87,1,historic
CLIENT_1025,2021-01-07,2021-07-06,2021-10-14,437624.3,6,23.37,63.94,35055.0,180,0,272,54383.62,1,first
CLIENT_1025,2021-06-22,2021-12-19,2022-01-09,222253.39,2,21.92,63.94,54800.0,180,0,228,95911.22,1,historic
CLIENT_1025,2022-06-21,2022-12-18,2023-01-16,272644.91,3,9.55,63.94,19100.0,180,0,200,37923.77,1,historic
CLIENT_1025,2023-06-10,2024-06-04,2024-07-13,25488.2,4,11.71,63.94,40985.0,360,0,200,57937.04,1,historic
CLIENT_1025,2024-01-09,2025-01-03,2025-03-08,428747.36,5,14.62,63.94,26316.0,360,0,200,26930.84,1,historic
CLIENT_1025,2024-06-09,2025-06-04,2025-07-24,36403.77,3,20.45,63.94,40900.0,360,0,200,66296.38,1,historic
CLIENT_1025,2025-01-25,2025-07-24,2025-11-09,481800.59,6,7.14,63.94,10710.0,180,0,200,15663.92,1,historic
CLIENT_1025,2025-06-26,2026-06-21,2026-08-03,312279.21,4,12.99,63.94,45465.0,360,0,200,74996.57,1,historic
CLIENT_1025,2026-01-01,2026-12-27,2027-01-29,360864.8,5,21.68,63.94,39024.0,360,0,200,61296.62,1,historic
CLIENT_1025,2026-06-28,2027-06-23,2027-07-18,419240.65,4,28.1,63.94,98350.0,360,0,200,145104.08,1,historic
CLIENT_1025,2027-01-28,2027-07-27,2027-09-20,109765.91,6,16.68,63.94,25020.0,180,0,200,27187.74,1,historic
CLIENT_1025,2028-01-25,2028-07-23,2028-09-06,475272.22,5,24.64,63.94,44352.0,180,0,200,81312.27,1,historic
CLIENT_1026,2020-01-24,2020-07-22,2020-07-21,441806.22,6,164.67,697.09,247005.0,180,4,714,451310.3,0,first
CLIENT_1026,2020-06-24,2020-12-21,2020-12-14,353520.95,2,260.04,697.09,650100.0,180,4,721,1007527.14,0,historic
CLIENT_1026,2021-01-27,2021-07-26,2021-07-16,494732.14,5,71.68,697.09,129024.0,180,4,718,164473.84,0,historic
CLIENT_1026,2021-06-12,2021-12-09,2021-12-01,182515.33,1,280.32,697.09,840960.0,180,5,752,840960.0,0,historic
CLIENT_1026,2022-06-08,2023-06-03,2023-05-26,84708.22,3,294.54,697.09,589080.0,360,5,787,589080.0,0,historic
CLIENT_1026,2023-06-06,2023-12-03,2023-12-06,60103.9,4,146.98,697.09,514430.0,180,5,798,514430.0,1,historic
CLIENT_1026,2024-01-25,2025-01-19,2025-01-20,172574.34,5,159.81,697.09,287658.0,360,5,762,355504.3,1,historic
CLIENT_1026,2024-06-18,2025-06-13,2025-06-15,348151.98,3,181.6,697.09,363200.0,360,4,734,716075.09,1,historic
CLIENT_1026,2025-06-23,2025-12-20,2025-12-21,303492.73,1,117.22,697.09,351660.0,180,3,624,419929.44,1,historic
CLIENT_1026,2026-01-09,2027-01-04,2027-01-01,167988.36,5,342.17,697.09,615906.0,360,2,506,615906.0,0,historic
CLIENT_1026,2026-06-27,2026-12-24,2026-12-21,434869.89,3,272.43,697.09,544860.0,180,2,512,740492.76,0,historic
CLIENT_1026,2027-06-21,2027-12-18,2027-12-09,369019.73,3,69.03,697.09,138060.0,180,2,512,253463.02,0,historic
CLIENT_1026,2028-06-06,2028-12-03,2028-12-28,288453.21,3,324.55,697.09,649100.0,180,2,502,821048.06,1,historic
CLIENT_1026,2029-06-11,2030-06-06,2030-06-21,127763.05,3,157.16,697.09,314320.0,360,1,466,336606.4,1,historic
CLIENT_1026,2030-06-09,2030-12-06,2031-02-11,448431.26,1,107.68,697.09,323040.0,180,0,353,365942.02,1,historic
CLIENT_1026,2031-01-03,2031-07-02,2031-09-02,122037.1,5,181.7,697.09,327060.0,180,0,301,346625.61,1,historic
CLIENT_1027,2022-06-06,2023-06-01,2023-08-25,331040.95,1,129.33,685.59,387990.0,360,0,236,421691.75,1,first
CLIENT_1027,2023-06-28,2024-06-22,2024-07-19,9049.34,4,54.76,685.59,191660.0,360,0,200,191660.0,1,historic
CLIENT_1027,2024-01-19,2025-01-13,2025-04-04,180252.91,6,239.65,685.59,359475.0,360,0,200,444952.95,1,historic
CLIENT_1027,2025-01-21,2026-01-16,2026-04-05,75064.04,5,334.69,685.59,602442.0,360,0,200,602442.0,1,historic
CLIENT_1027,2026-06-17,2026-12-14,2027-02-28,341235.89,2,336.31,685.59,840775.0,180,0,200,940629.7,1,historic
CLIENT_1027,2027-01-03,2027-12-29,2028-04-23,442480.11,6,260.09,685.59,390135.0,360,0,200,733509.66,1,historic
CLIENT_1027,2027-06-03,2027-11-30,2028-01-19,184282.75,1,297.58,685.59,892740.0,180,0,200,892740.0,1,historic
CLIENT_1027,2028-01-27,2028-07-25,2028-10-12,381461.42,6,245.48,685.59,368220.0,180,0,200,590933.2,1,historic
CLIENT_1027,2028-06-11,2029-06-06,2029-08-19,383972.81,3,101.59,685.59,203180.0,360,0,200,385292.87,1,historic
CLIENT_1027,2029-06-24,2030-06-19,2030-09-30,65582.4,1,326.4,685.59,979200.0,360,0,200,979200.0,1,historic
CLIENT_1027,2030-01-05,2030-07-04,2030-07-28,297789.13,6,146.19,685.59,219285.0,180,0,200,302961.8,1,historic
CLIENT_1027,2030-06-28,2030-12-25,2031-02-12,345896.15,3,101.83,685.59,203660.0,180,0,200,379059.89,1,historic
CLIENT_1027,2031-01-06,2031-07-05,2031-10-13,207892.63,6,296.55,685.59,444825.0,180,0,200,488596.4,1,historic
CLIENT_1028,2020-06-19,2021-06-14,2021-06-16,480018.94,2,36.19,494.87,90475.0,360,5,775,166660.58,1,first
CLIENT_1028,2021-01-04,2021-12-30,2021-12-21,324838.07,5,126.89,494.87,228402.0,360,4,710,251636.8,0,historic
CLIENT_1028,2021-06-19,2022-06-14,2022-06-08,309948.47,4,95.78,494.87,335230.0,360,4,723,526844.67,0,historic
CLIENT_1028,2022-01-25,2023-01-20,2023-01-20,163449.63,6,69.68,494.87,104520.0,360,4,743,173688.98,0,historic
CLIENT_1028,2023-01-28,2024-01-23,2024-01-25,279108.91,6,149.53,494.87,224295.0,360,5,771,300498.22,1,historic
CLIENT_1028,2023-06-22,2024-06-16,2024-06-15,425722.73,3,43.83,494.87,87660.0,360,4,719,158267.76,0,historic
CLIENT_1028,2024-06-20,2025-06-15,2025-06-07,41331.07,4,137.66,494.87,481810.0,360,4,710,481810.0,0,historic
CLIENT_1028,2025-06-26,2026-06-21,2026-06-23,240857.13,4,101.58,494.87,355530.0,360,3,695,389359.24,1,historic
CLIENT_1028,2026-01-13,2027-01-08,2027-01-05,242798.85,5,168.86,494.87,303948.0,360,2,585,585253.0,0,historic
CLIENT_1029,2023-01-04,2023-12-30,2024-02-22,498607.09,6,153.43,430.79,230145.0,360,0,243,333022.95,1,first
CLIENT_1029,2023-06-05,2023-12-02,2024-02-19,54645.71,2,137.76,430.79,344400.0,180,0,200,344400.0,1,historic
CLIENT_1029,2024-06-21,2025-06-16,2025-09-16,177289.12,4,187.61,430.79,656635.0,360,0,200,656635.0,1,historic
CLIENT_1029,2025-06-27,2026-06-22,2026-09-15,107998.26,4,209.75,430.79,734125.0,360,0,200,734125.0,1,historic
CLIENT_1029,2026-01-19,2027-01-14,2027-04-05,41138.56,6,141.87,430.79,212805.0,360,0,200,212805.0,1,historic
CLIENT_1029,2026-06-24,2027-06-19,2027-07-21,6114.55,4,28.08,430.79,98280.0,360,0,200,98280.0,1,historic
CLIENT_1029,2027-06-20,2028-06-14,2028-08-27,299555.61,4,40.56,430.79,141960.0,360,0,200,245706.06,1,historic
CLIENT_1029,2028-01-11,2029-01-05,2029-03-13,189087.58,6,68.35,430.79,102525.0,360,0,200,110199.65,1,historic
CLIENT_1029,2029-06-16,2029-12-13,2030-03-13,321250.87,4,128.63,430.79,450205.0,180,0,200,627166.46,1,historic
CLIENT_1029,2030-01-02,2030-07-01,2030-08-16,40486.75,6,49.73,430.79,74595.0,180,0,200,87300.82,1,historic
CLIENT_1030,2020-01-16,2020-07-14,2020-08-28,20359.35,5,235.61,516.01,424098.0,180,1,492,424098.0,1,first
CLIENT_1030,2020-06-12,2020-12-09,2020-11-30,130855.8,3,127.85,516.01,255700.0,180,1,407,361434.5,0,historic
CLIENT_1030,2021-06-09,2022-06-04,2022-06-06,50986.63,2,135.38,516.01,338450.0,360,1,420,338450.0,1,historic
CLIENT_1030,2022-06-28,2022-12-25,2023-04-05,119497.43,4,46.34,516.01,162190.0,180,0,371,271577.26,1,historic
CLIENT_1030,2023-06-02,2023-11-29,2023-11-29,486699.59,1,153.11,516.01,459330.0,180,0,357,788891.25,0,historic
CLIENT_1030,2024-01-27,2024-07-25,2024-10-21,431440.83,6,94.62,516.01,141930.0,180,0,380,182867.16,1,historic
CLIENT_1030,2024-06-10,2024-12-07,2025-03-19,353775.23,4,115.28,516.01,403480.0,180,0,359,527909.87,1,historic
CLIENT_1030,2025-01-22,2025-07-21,2025-08-30,418976.7,5,231.6,516.01,416880.0,180,0,341,470869.77,1,historic
CLIENT_1030,2025-06-16,2025-12-13,2026-03-18,165684.93,4,202.03,516.01,707105.0,180,0,308,707105.0,1,historic
CLIENT_1030,2026-01-17,2027-01-12,2027-03-02,487896.21,6,128.03,516.01,192045.0,360,0,200,331349.99,1,historic
CLIENT_1030,2027-01-13,2027-07-12,2027-10-27,401584.86,5,196.21,516.01,353178.0,180,0,200,367929.84,1,historic
CLIENT_1030,2027-06-19,2028-06-13,2028-07-05,17765.46,3,30.26,516.01,60520.0,360,0,200,60520.0,1,historic
CLIENT_1030,2028-01-09,2029-01-03,2029-04-30,451700.38,6,102.51,516.01,153765.0,360,0,200,236298.45,1,historic
CLIENT_1030,2029-01-25,2029-07-24,2029-08-17,295550.92,6,183.4,516.01,275100.0,180,0,200,287358.46,1,historic
CLIENT_1030,2029-06-10,2030-06-05,2030-07-07,160220.61,4,75.54,516.01,264390.0,360,0,200,475303.96,1,historic
CLIENT_1030,2030-06-23,2030-12-20,2031-02-02,349489.23,4,166.85,516.01,583975.0,180,0,200,730719.01,1,historic
CLIENT_1030,2031-01-21,2031-07-20,2031-08-23,469870.14,6,33.76,516.01,50640.0,180,0,200,82159.71,1,historic
CLIENT_1030,2032-01-19,2033-01-13,2033-02-20,21669.76,6,40.45,516.01,60675.0,360,0,200,64762.55,1,historic
CLIENT_1030,2032-06-23,2032-12-20,2033-01-21,181167.31,1,190.76,516.01,572280.0,180,0,200,572280.0,1,historic
CLIENT_1031,2023-06-22,2024-06-16,2024-06-16,205823.59,3,67.2,172.24,134400.0,360,1,419,224323.46,0,first
CLIENT_1031,2024-06-28,2024-12-25,2024-12-18,394466.15,1,50.73,172.24,152190.0,180,1,402,186940.97,0,historic
CLIENT_1031,2025-01-23,2026-01-18,2026-02-17,16304.31,5,57.11,172.24,102798.0,360,0,399,102798.0,1,historic
CLIENT_1031,2025-06-05,2026-05-31,2026-07-26,300259.81,4,69.05,172.24,241675.0,360,0,375,295752.15,1,historic
CLIENT_1031,2026-01-24,2027-01-19,2027-03-15,395460.99,5,29.46,172.24,53028.0,360,0,300,57504.13,1,historic
CLIENT_1031,2026-06-22,2027-06-17,2027-08-06,193383.4,1,64.97,172.24,194910.0,360,0,268,248269.14,1,historic
CLIENT_1031,2027-01-23,2028-01-18,2028-02-23,308001.65,5,82.16,172.24,147888.0,360,0,221,273554.76,1,historic
CLIENT_1031,2027-06-26,2028-06-20,2028-08-06,152996.27,3,84.41,172.24,168820.0,360,0,200,244596.71,1,historic
CLIENT_1031,2028-01-21,2029-01-15,2029-04-08,180257.63,5,12.92,172.24,23256.0,360,0,200,23949.71,1,historic
CLIENT_1031,2028-06-27,2028-12-24,2029-02-07,401464.2,1,24.21,172.24,72630.0,180,0,200,74376.51,1,historic
CLIENT_1031,2029-06-20,2029-12-17,2030-04-04,341959.46,4,43.86,172.24,153510.0,180,0,200,219635.19,1,historic
CLIENT_1031,2030-01-03,2030-12-29,2031-01-30,134115.95,6,75.18,172.24,112770.0,360,0,200,121726.87,1,historic
CLIENT_1031,2030-06-04,2031-05-30,2031-07-24,97945.43,4,28.02,172.24,98070.0,360,0,200,133085.51,1,historic
CLIENT_1031,2031-01-01,2031-06-30,2031-08-25,349884.91,5,45.04,172.24,81072.0,180,0,200,106613.44,1,historic
CLIENT_1031,2031-06-18,2032-06-12,2032-08-16,395112.85,4,15.22,172.24,53270.0,360,0,200,63649.0,1,historic
CLIENT_1032,2021-06-24,2022-06-19,2022-06-19,485265.26,4,125.46,779.91,439110.0,360,3,615,565530.94,0,first
CLIENT_1032,2022-01-16,2022-07-15,2022-07-18,36640.35,5,121.65,779.91,218970.0,180,3,653,218970.0,1,historic
CLIENT_1032,2022-06-25,2022-12-22,2022-12-16,15728.51,2,253.65,779.91,634125.0,180,3,632,634125.0,0,historic
CLIENT_1032,2023-06-28,2024-06-22,2024-06-20,276546.01,1,66.75,779.91,200250.0,360,3,615,375794.19,0,historic
CLIENT_1032,2024-01-20,2025-01-14,2025-01-08,116199.87,5,287.93,779.91,518274.0,360,3,604,518274.0,0,historic
CLIENT_1032,2025-01-28,2026-01-23,2026-02-07,192585.54,6,88.82,779.91,133230.0,360,3,644,259219.16,1,historic
CLIENT_1032,2025-06-12,2026-06-07,2026-06-27,408347.63,1,170.3,779.91,510900.0,360,2,593,676770.51,1,historic
CLIENT_1032,2026-01-24,2027-01-19,2027-01-10,258318.88,6,223.23,779.91,334845.0,360,2,504,461416.74,0,historic
CLIENT_1032,2026-06-24,2026-12-21,2027-01-16,116134.73,4,348.93,779.91,1221255.0,180,2,532,1221255.0,1,historic
CLIENT_1033,2020-06-26,2020-12-23,2021-02-28,321074.7,4,227.37,526.16,795795.0,180,0,330,914972.14,1,first
CLIENT_1033,2021-06-05,2022-05-31,2022-09-16,23453.73,3,163.96,526.16,327920.0,360,0,253,327920.0,1,historic
CLIENT_1033,2022-01-22,2022-07-21,2022-11-03,368891.84,6,185.49,526.16,278235.0,180,0,200,555157.43,1,historic
CLIENT_1033,2023-01-11,2023-07-10,2023-08-16,388034.83,5,178.92,526.16,322056.0,180,0,200,574184.11,1,historic
CLIENT_1033,2023-06-06,2024-05-31,2024-09-09,203254.97,2,88.25,526.16,220625.0,360,0,200,305459.93,1,historic
CLIENT_1033,2024-01-28,2024-07-26,2024-10-03,222376.32,5,193.01,526.16,347418.0,180,0,200,428436.27,1,historic
CLIENT_1033,2025-01-07,2025-07-06,2025-07-30,334713.41,6,166.22,526.16,249330.0,180,0,200,308542.11,1,historic
CLIENT_1033,2025-06-11,2026-06-06,2026-07-01,54181.6,1,134.49,526.16,403470.0,360,0,200,403470.0,1,historic
CLIENT_1033,2026-06-07,2026-12-04,2027-01-11,236215.17,4,57.17,526.16,200095.0,180,0,200,214744.56,1,historic
CLIENT_1033,2027-01-15,2027-07-14,2027-10-27,149390.1,6,28.81,526.16,43215.0,180,0,200,46050.71,1,historic
CLIENT_1033,2027-06-25,2028-06-19,2028-09-27,121148.57,3,245.41,526.16,490820.0,360,0,200,490820.0,1,historic
CLIENT_1033,2028-01-09,2028-07-07,2028-10-10,421539.96,6,194.37,526.16,291555.0,180,0,200,484194.83,1,historic
CLIENT_1033,2028-06-22,2028-12-19,2029-03-03,144900.24,1,76.68,526.16,230040.0,180,0,200,326818.12,1,historic
CLIENT_1033,2029-01-07,2029-07-06,2029-09-11,250050.08,5,151.84,526.16,273312.0,180,0,200,471576.63,1,historic
CLIENT_1034,2020-06-25,2020-12-22,2021-02-15,338818.11,4,150.17,371.17,525595.0,180,0,339,644056.76,1,first
CLIENT_1034,2021-06-17,2021-12-14,2022-04-08,437963.0,4,171.19,371.17,599165.0,180,0,287,1195600.01,1,historic
CLIENT_1034,2022-06-04,2022-12-01,2023-02-10,96397.67,1,162.79,371.17,488370.0,180,0,237,488370.0,1,historic
CLIENT_1034,2023-06-19,2024-06-13,2024-09-06,489424.95,3,62.38,371.17,124760.0,360,0,200,206369.72,1,historic
CLIENT_1034,2024-01-21,2024-07-19,2024-08-29,58701.02,6,169.12,371.17,253680.0,180,0,200,253680.0,1,historic
CLIENT_1034,2024-06-15,2024-12-12,2025-01-22,355116.21,4,28.51,371.17,99785.0,180,0,200,122051.21,1,historic
CLIENT_1034,2025-01-13,2026-01-08,2026-02-09,97711.37,6,56.52,371.17,84780.0,360,0,200,157161.79,1,historic
CLIENT_1034,2025-06-23,2026-06-18,2026-06-11,373867.29,1,181.72,371.17,545160.0,360,0,200,740415.63,0,historic
CLIENT_1034,2026-01-17,2026-07-16,2026-10-18,247071.23,6,26.23,371.17,39345.0,180,0,200,47422.36,1,historic
CLIENT_1034,2026-06-23,2027-06-18,2027-07-15,7818.0,3,168.19,371.17,336380.0,360,0,200,336380.0,1,historic
CLIENT_1034,2027-01-24,2027-07-23,2027-11-12,16705.72,6,104.07,371.17,156105.0,180,0,200,156105.0,1,historic
CLIENT_1034,2028-01-25,2029-01-19,2029-03-02,6074.04,5,143.7,371.17,258660.0,360,0,200,258660.0,1,historic
CLIENT_1034,2028-06-08,2028-12-05,2029-03-01,263930.96,3,181.9,371.17,363800.0,180,0,200,689006.78,1,historic
CLIENT_1034,2029-06-21,2029-12-18,2030-01-10,315394.42,3,148.57,371.17,297140.0,180,0,200,302891.79,1,historic
CLIENT_1034,2030-01-01,2030-06-30,2030-09-01,298935.76,5,166.13,371.17,299034.0,180,0,200,349221.04,1,historic
CLIENT_1035,2020-06-13,2020-12-10,2020-12-04,118416.53,3,132.3,313.38,264600.0,180,0,345,277423.65,0,first
CLIENT_1035,2021-01-24,2021-07-23,2021-07-20,221933.66,6,125.74,313.38,188610.0,180,0,357,243272.66,0,historic
CLIENT_1035,2022-06-02,2023-05-28,2023-08-15,192173.54,1,32.5,313.38,97500.0,360,0,361,178500.73,1,historic
CLIENT_1035,2023-01-10,2024-01-05,2024-02-13,74329.69,5,65.84,313.38,118512.0,360,0,325,212970.84,1,historic
CLIENT_1035,2023-06-27,2023-12-24,2024-04-13,89849.26,1,82.41,313.38,247230.0,180,0,249,254097.24,1,historic
CLIENT_1035,2024-01-20,2025-01-14,2025-04-06,99395.03,5,54.22,313.38,97596.0,360,0,207,141546.33,1,historic
CLIENT_1035,2025-01-26,2025-07-25,2025-09-08,242727.74,5,126.84,313.38,228312.0,180,0,200,439074.25,1,historic
CLIENT_1035,2026-01-11,2027-01-06,2027-04-30,290350.55,6,115.52,313.38,173280.0,360,0,200,274651.46,1,historic
CLIENT_1035,2026-06-20,2026-12-17,2027-04-09,405143.4,2,57.38,313.38,143450.0,180,0,200,235720.98,1,historic
CLIENT_1035,2027-06-08,2028-06-02,2028-07-09,414480.59,4,149.14,313.38,521990.0,360,0,200,700189.33,1,historic
CLIENT_1035,2028-01-13,2029-01-07,2029-04-12,24421.13,6,113.58,313.38,170370.0,360,0,200,170370.0,1,historic
CLIENT_1035,2028-06-22,2029-06-17,2029-07-12,200020.57,1,32.85,313.38,98550.0,360,0,200,152354.57,1,historic
CLIENT_1036,2020-06-18,2020-12-15,2020-12-14,71944.96,4,41.87,246.85,146545.0,180,4,718,212724.13,0,first
CLIENT_1036,2021-01-14,2021-07-13,2021-07-08,232098.4,5,108.7,246.85,195660.0,180,4,709,225193.71,0,historic
CLIENT_1036,2021-06-06,2022-06-01,2022-05-31,337704.05,2,68.2,246.85,170500.0,360,4,701,180371.15,0,historic
CLIENT_1036,2022-01-23,2023-01-18,2023-01-16,412732.64,5,48.67,246.85,87606.0,360,4,717,149160.41,0,historic
