id_client,culture,hectar,parcelas,rating,score,endividamento_curto,endividamento_medio,endividamento_longo,inadimplencia,amount
487,Trigo,8,18,C,339,9968,41941,12667,0,44352
488,Soja,35,6,C,681,18484,1935,24984,0,161875
489,Soja,50,6,A,819,14346,10463,11336,0,231250
490,Arroz,41,24,B,430,18104,35872,82997,1,412706
491,Trigo,14,6,D,628,9410,26573,65843,1,77616
492,Feijão,8,10,C,559,19364,29753,28469,1,49200
493,Feijão,50,24,B,529,13612,30294,671,0,307500
494,Arroz,18,8,D,492,607,1508,95531,0,181188
495,Feijão,1,10,D,502,10341,32023,8500,0,6150
496,Soja,14,6,A,336,17861,45525,82234,1,64750
497,Milho,15,24,A,485,14621,9618,95760,1,162360
498,Milho,3,6,B,697,19479,20342,86469,0,32472
499,Arroz,9,24,D,651,10178,37088,6527,0,90594
500,Soja,8,8,C,827,4802,23152,1077,0,37000
501,Feijão,39,18,B,488,6968,13956,54085,0,239850
502,Soja,11,10,D,436,12659,22101,68425,1,50875
503,Trigo,17,12,B,564,12701,26821,5684,1,94248
504,Soja,7,8,C,321,6624,5878,32208,1,32375
505,Feijão,10,6,C,604,14372,4127,76968,0,61500
506,Soja,4,18,B,456,15985,31873,70882,1,18500
507,Milho,27,12,C,577,32,20678,93858,1,292248
508,Soja,1,8,C,639,8197,9410,14620,1,4625
509,Trigo,49,12,A,406,2629,17805,23059,1,271656
510,Arroz,3,12,C,631,5650,14273,26337,0,30198
511,Soja,50,10,C,541,12659,1711,51689,1,231250
512,Soja,8,10,B,542,9515,47317,26382,0,37000
513,Arroz,12,12,A,429,334,14352,63493,1,120792
514,Milho,38,24,B,783,13867,7555,10876,1,411312
515,Feijão,23,6,A,513,10165,33546,25640,1,141450
516,Feijão,4,24,C,814,8204,47313,37640,1,24600
517,Trigo,47,10,B,349,7876,25046,50420,0,260568
518,Trigo,3,18,A,738,2279,8688,6680,1,16632
519,Arroz,15,24,A,624,10173,5240,67751,1,150990
520,Trigo,5,18,D,801,16754,2882,31167,0,27720
521,Feijão,40,6,D,709,16729,36726,43750,1,246000
522,Feijão,39,12,A,467,15958,15392,90438,0,239850
523,Milho,40,6,B,613,17802,45844,3293,0,432960
524,Soja,49,18,D,475,11952,41915,30001,1,226625
525,Feijão,22,8,D,543,4491,28761,748,0,135300
526,Trigo,1,10,D,719,18220,4176,39997,0,5544
527,Soja,48,18,C,381,7065,29829,25998,1,222000
528,Soja,27,12,D,444,12819,13576,63554,0,124875
529,Soja,10,6,B,641,1810,9055,90336,1,46250
530,Arroz,27,12,D,455,6242,6349,12951,1,271782
531,Soja,49,10,A,717,17145,13734,70454,0,226625
532,Feijão,24,10,C,806,15583,8009,90684,1,147600
533,Milho,38,18,A,586,9483,34636,69646,1,411312
534,Arroz,36,12,B,525,9559,19756,56962,1,362376
535,Feijão,30,10,D,604,12713,14868,88519,0,184500
536,Arroz,30,24,A,734,11652,27383,38343,1,301980
537,Feijão,17,6,B,589,6227,33581,222,1,104550
538,Arroz,37,8,A,729,17423,44793,46256,1,372442
539,Arroz,37,12,A,344,12261,45958,59216,0,372442
540,Soja,26,12,C,654,10540,20376,47645,1,120250
541,Trigo,38,10,C,375,14627,24850,24443,1,210672
542,Feijão,11,8,B,567,7825,29834,24697,0,67650
543,Feijão,4,24,B,617,14952,40378,37238,1,24600
544,Arroz,29,12,B,543,8210,947,27311,0,291914
545,Trigo,10,10,C,570,6201,2016,43596,1,55440
546,Arroz,39,6,C,672,1142,45878,496,0,392574
547,Soja,39,18,C,766,6596,46025,92992,0,180375
548,Arroz,19,18,D,632,17882,35332,61458,0,191254
549,Arroz,29,18,B,752,13864,20866,75895,0,291914
550,Milho,23,8,D,553,18547,21610,21816,0,248952
551,Milho,9,10,D,301,2512,9635,60833,1,97416
552,Soja,39,8,A,847,15115,7743,50857,1,180375
553,Milho,8,10,B,515,6792,48476,35963,1,86592
554,Trigo,30,8,D,632,4795,48606,73190,0,166320
555,Soja,43,18,B,605,17837,6849,87000,1,198875
556,Trigo,1,10,A,406,15337,356,57280,1,5544
557,Milho,28,12,B,446,14819,30315,17852,0,303072
558,Milho,43,8,C,548,1741,44555,79858,0,465432
559,Feijão,3,6,A,582,11688,49908,7820,1,18450
560,Arroz,42,18,A,441,168,48172,8869,0,422772
561,Feijão,26,12,B,847,7994,44361,64924,0,159900
562,Milho,5,18,B,312,8766,46657,98068,1,54120
563,Soja,11,10,B,466,3401,6255,69179,0,50875
564,Milho,11,12,D,761,8166,37633,41760,1,119064
565,Feijão,29,18,D,414,17531,2461,72910,0,178350
566,Arroz,44,12,A,592,17505,33791,45760,1,442904
567,Trigo,28,6,C,529,9297,25011,32074,1,155232
568,Feijão,15,24,D,380,9678,19416,81470,0,92250
569,Arroz,46,12,C,300,17834,39674,35659,0,463036
570,Soja,17,6,C,689,10303,32778,18555,0,78625
571,Milho,28,10,A,669,19828,21988,2311,0,303072
572,Feijão,43,10,B,698,18475,11266,7389,0,264450
573,Feijão,32,8,C,765,2369,31741,38058,0,196800
574,Trigo,45,24,A,562,8769,1416,1883,0,249480
575,Milho,27,6,A,334,18254,897,1286,0,292248
576,Trigo,19,18,B,337,15084,20778,83760,0,105336
577,Feijão,31,10,C,351,12777,904,1793,1,190650
578,Feijão,40,18,A,781,11758,30146,371,0,246000
579,Soja,20,24,D,816,1502,25247,17222,1,92500
580,Soja,50,8,D,408,12825,16372,47531,0,231250
581,Trigo,13,10,A,666,19600,44227,26708,0,72072
582,Arroz,26,24,D,548,11663,46676,24542,0,261716
583,Feijão,4,6,B,480,11676,486,54349,1,24600
584,Arroz,25,24,D,613,8944,18698,78027,0,251650
585,Arroz,36,24,A,800,9185,27254,50335,1,362376
586,Feijão,22,6,C,634,5895,21773,47220,1,135300
587,Milho,50,18,C,593,19767,45101,76155,0,541200
588,Trigo,48,24,A,494,10802,37250,51215,0,266112
589,Soja,46,8,A,654,13225,19394,26180,1,212750
590,Feijão,42,12,B,583,13182,3579,80278,1,258300
591,Trigo,13,10,C,308,5088,39205,89508,0,72072
592,Soja,11,8,D,444,16457,13035,92985,1,50875
593,Soja,49,8,A,335,14571,7972,99510,0,226625
594,Arroz,28,6,D,399,1717,34666,48278,1,281848
595,Soja,41,10,A,738,9609,8796,75239,1,189625
596,Feijão,24,6,C,507,14313,28150,99039,1,147600
597,Trigo,16,12,A,408,10795,33097,78268,0,88704
598,Soja,26,12,C,617,6365,12674,90530,0,120250
599,Arroz,16,12,D,321,7068,43954,48177,0,161056
600,Milho,2,10,B,403,13697,36320,47513,0,21648
601,Feijão,46,10,D,678,3293,40371,10151,0,282900
602,Milho,5,12,B,820,3012,22838,64283,0,54120
603,Arroz,10,8,A,562,7868,27646,90202,1,100660
604,Trigo,40,12,C,540,6124,11426,82685,1,221760
605,Arroz,32,6,C,443,17517,13493,96543,1,322112
606,Arroz,35,8,B,829,1173,896,44646,1,352310
607,Trigo,14,8,A,819,15568,13816,3780,0,77616
608,Arroz,20,18,B,704,627,29250,42604,1,201320
609,Soja,45,10,D,567,7666,3140,52247,1,208125
610,Feijão,37,10,A,836,2371,21732,16190,0,227550
611,Feijão,50,24,B,521,3026,48108,15298,0,307500
612,Milho,39,8,B,586,6784,7723,93812,0,422136
613,Trigo,30,8,B,839,17700,43713,41849,1,166320
614,Trigo,18,18,C,472,5450,13492,71965,0,99792
615,Feijão,29,18,C,684,4601,46079,10299,1,178350
616,Trigo,21,8,A,527,4067,40097,89549,1,116424
617,Trigo,38,18,C,314,1854,20418,58667,0,210672
618,Arroz,46,6,D,335,12819,20309,58633,1,463036
619,Arroz,14,10,A,657,3549,48479,64127,1,140924
620,Milho,40,24,C,707,2052,45627,7363,1,432960
621,Arroz,9,8,A,780,19459,11338,50636,0,90594
622,Milho,24,6,D,440,535,39309,28134,0,259776
623,Feijão,30,18,A,809,9865,44475,49660,0,184500
624,Arroz,46,10,A,451,3694,29910,46360,1,463036
625,Feijão,2,8,B,370,19631,26514,35654,1,12300
626,Soja,22,8,B,817,6586,28825,24581,1,101750
627,Soja,37,18,B,580,16174,49856,32651,0,171125
628,Feijão,30,6,A,464,19502,5770,22155,1,184500
629,Trigo,20,10,A,570,15524,29234,3678,1,110880
630,Feijão,48,6,B,725,7541,8848,88025,0,295200
631,Soja,13,10,A,801,12916,23845,25931,1,60125
632,Soja,16,6,A,664,18180,12012,99812,0,74000
633,Soja,16,12,D,493,15281,22417,42501,0,74000
634,Trigo,26,6,C,757,19897,33132,67630,1,144144
635,Milho,13,12,A,714,18335,8515,79096,0,140712
636,Arroz,27,10,D,330,7092,33073,97017,0,271782
637,Soja,10,10,C,697,920,42653,37495,1,46250
638,Arroz,49,6,A,607,12211,4205,10339,0,493234
639,Soja,49,24,A,583,17717,43531,15155,0,226625
640,Soja,36,12,C,807,15743,26943,78374,1,166500
641,Feijão,15,24,A,620,10528,2717,98322,0,92250
642,Milho,22,8,C,403,7049,19359,12301,0,238128
643,Soja,20,24,A,478,5721,13449,87908,1,92500
644,Arroz,1,24,D,478,10097,1271,5772,1,10066
645,Feijão,7,6,D,708,5226,28247,3442,0,43050
646,Feijão,43,10,B,340,3694,16167,56888,1,264450
647,Milho,43,10,C,466,4184,33141,55539,1,465432
648,Trigo,17,24,C,517,6556,38436,28430,0,94248
649,Soja,50,12,D,574,18694,36057,77420,0,231250
650,Milho,27,12,B,524,8847,29439,34238,1,292248
651,Milho,10,24,B,512,9237,37057,29930,0,108240
652,Milho,40,8,B,752,9590,28574,38915,0,432960
653,Soja,13,6,C,846,10964,16860,81744,0,60125
654,Soja,29,6,B,481,13942,49738,73035,1,134125
655,Arroz,13,12,B,415,3173,21524,73296,0,130858
656,Feijão,27,18,A,310,3995,48245,68507,1,166050
657,Trigo,6,12,A,835,14708,34584,57355,0,33264
658,Soja,4,10,C,506,9039,19205,80315,0,18500
659,Trigo,48,8,D,557,10448,19636,26097,0,266112
660,Feijão,6,8,D,437,13143,47812,30644,0,36900
661,Milho,42,18,A,388,4083,3822,55425,1,454608
662,Soja,39,8,C,346,4230,38729,79678,0,180375
663,Feijão,27,24,C,595,18676,16923,99693,0,166050
664,Trigo,14,12,D,406,3157,34533,25025,0,77616
665,Soja,49,12,D,842,10550,14389,93121,1,226625
666,Feijão,1,18,B,461,2309,29321,27906,0,6150
667,Soja,10,18,B,810,19318,36355,15015,1,46250
668,Trigo,26,10,C,548,798,15507,57200,0,144144
669,Trigo,32,18,B,472,4602,35611,59640,0,177408
670,Arroz,45,10,C,802,13477,34181,69975,1,452970
671,Feijão,10,12,D,349,160,49265,10360,0,61500
672,Arroz,6,24,A,315,5355,16367,155,0,60396
673,Soja,33,12,A,653,13952,10724,31584,0,152625
674,Arroz,26,18,C,572,9321,34766,78308,1,261716
675,Milho,9,24,A,414,7739,6487,17925,1,97416
676,Trigo,17,6,B,693,18648,25654,76848,1,94248
677,Trigo,20,12,A,471,3857,38730,29499,1,110880
678,Trigo,25,6,D,391,9420,26343,98033,0,138600
679,Arroz,3,24,D,802,12623,15709,48180,0,30198
680,Trigo,39,24,D,442,7556,48281,95381,0,216216
681,Milho,7,12,C,827,12935,27828,21102,1,75768
682,Feijão,30,10,B,712,2612,35763,29210,0,184500
683,Trigo,14,8,D,782,3013,39887,11385,1,77616
684,Feijão,4,8,C,463,15258,40923,77168,0,24600
685,Trigo,25,8,D,381,1241,47640,73328,1,138600
686,Arroz,18,10,B,663,10650,26146,82927,0,181188
687,Soja,4,24,A,491,17824,23667,69540,1,18500
688,Arroz,12,6,A,679,18797,36812,8583,0,120792
689,Trigo,49,24,B,708,16094,46012,38722,0,271656
690,Soja,1,12,D,525,14073,20080,2639,1,4625
691,Feijão,19,8,D,605,16796,32090,63823,1,116850
692,Soja,47,6,C,656,13164,31034,5372,0,217375
693,Arroz,50,8,A,353,1680,5458,12306,1,503300
694,Feijão,1,6,C,426,10613,7044,38272,0,6150
695,Feijão,29,8,A,776,1899,9815,70832,1,178350
696,Feijão,43,24,B,648,1574,46328,72672,0,264450
697,Arroz,30,10,A,716,17200,24820,16310,0,301980
698,Feijão,43,24,A,488,19803,12032,99860,0,264450
699,Trigo,34,12,D,458,8365,13970,70308,0,188496
700,Arroz,13,12,A,550,12769,1356,43181,0,130858
701,Soja,1,24,C,492,14138,24846,15263,0,4625
702,Trigo,25,18,B,787,15515,37036,33333,1,138600
703,Feijão,19,8,A,385,1559,29917,42739,1,116850
704,Soja,39,12,B,427,16472,7428,13447,1,180375
705,Feijão,27,24,A,803,17466,11825,61792,1,166050
706,Feijão,1,8,B,836,3106,32797,15277,1,6150
707,Milho,4,18,A,793,1093,5135,73976,0,43296
708,Milho,38,8,D,668,4514,45259,78261,1,411312
709,Milho,26,8,B,847,2795,24954,66100,0,281424
710,Soja,7,18,C,414,4234,27937,87463,1,32375
711,Arroz,31,10,D,431,6700,27390,29372,0,312046
712,Arroz,34,8,A,339,15172,39648,37850,0,342244
713,Trigo,29,18,D,783,3124,34401,42932,1,160776
714,Feijão,46,8,B,628,19986,44497,15069,1,282900
715,Soja,8,24,D,650,17096,9212,58476,1,37000
716,Feijão,25,6,C,334,6998,18819,7759,0,153750
717,Soja,23,6,A,472,17112,26118,42071,0,106375
718,Milho,4,12,D,603,19464,47876,95562,0,43296
719,Trigo,22,18,B,622,11692,38295,43512,0,121968
720,Trigo,23,8,D,409,14128,7458,54077,0,127512
721,Feijão,22,8,A,435,13879,11258,19666,1,135300
722,Arroz,20,24,B,522,4276,21032,99025,1,201320
723,Soja,49,12,C,460,3749,48544,55907,1,226625
724,Milho,2,12,B,850,559,35626,18724,0,21648
725,Soja,37,8,C,823,6844,18605,8433,1,171125
726,Trigo,3,18,B,305,11224,48610,74354,0,16632
727,Milho,47,24,B,324,19157,8661,61592,0,508728
728,Arroz,35,6,D,413,17080,21131,92039,1,352310
729,Feijão,15,8,D,711,16140,40962,5312,1,92250
730,Soja,13,18,C,319,8889,2712,8431,1,60125
731,Soja,27,24,C,421,11912,28269,26282,0,124875
732,Trigo,16,10,D,567,3377,23051,43943,0,88704
733,Trigo,32,24,A,800,4816,14979,77776,1,177408
734,Milho,43,18,A,818,11445,8239,7023,1,465432
735,Trigo,45,12,D,758,6815,2664,28177,1,249480
736,Arroz,30,12,B,644,3340,9620,10170,1,301980
737,Trigo,23,12,B,670,18457,29168,35944,1,127512
738,Milho,13,12,D,730,3593,39339,47310,1,140712
739,Arroz,44,24,D,643,16300,23931,84943,1,442904
740,Feijão,8,10,B,525,5305,2374,15724,1,49200
741,Feijão,15,6,C,786,6037,35700,19512,1,92250
742,Feijão,14,24,A,618,8886,12165,64245,0,86100
743,Feijão,9,18,A,721,3415,48646,44032,0,55350
744,Arroz,13,8,D,845,12036,49189,51325,1,130858
745,Soja,26,6,D,833,6477,36709,13900,1,120250
746,Milho,16,18,B,556,9630,32263,65804,1,173184
747,Arroz,2,10,B,437,5385,40801,598,1,20132
748,Milho,50,8,A,723,5787,39895,54568,0,541200
749,Arroz,43,10,C,831,10066,20922,26790,1,432838
750,Trigo,43,10,A,623,8705,49352,48093,1,238392
751,Soja,3,6,C,646,8519,19340,55278,0,13875
752,Soja,19,6,C,781,10332,44521,77620,0,87875
753,Trigo,39,6,C,358,3217,25116,43892,0,216216
754,Arroz,28,12,D,847,7161,13847,70465,1,281848
755,Soja,41,6,D,623,5329,31318,60534,0,189625
756,Soja,37,10,A,503,10512,46468,70734,0,171125
757,Soja,47,8,C,822,4287,16593,68061,0,217375
758,Soja,24,12,B,845,2376,3212,51451,1,111000
759,Milho,34,18,C,518,5995,34287,25397,0,368016
760,Arroz,41,12,A,662,16202,2380,87883,1,412706
761,Soja,25,24,A,776,13108,10204,53782,1,115625
762,Arroz,36,8,D,568,17620,14127,72174,0,362376
763,Arroz,49,6,A,506,8669,22311,48275,0,493234
764,Milho,41,8,D,408,5260,13690,1639,1,443784
765,Milho,36,24,D,467,15424,2962,69810,0,389664
766,Soja,28,18,D,739,6269,47512,20696,1,129500
767,Arroz,29,8,C,599,16005,3452,91226,1,291914
768,Feijão,9,8,A,699,17889,1761,9289,0,55350
769,Soja,35,12,A,801,11315,18237,67231,0,161875
770,Arroz,32,12,A,399,10687,11268,43349,1,322112
771,Trigo,20,10,D,598,19885,32366,82356,0,110880
772,Trigo,1,24,A,386,8133,35198,44242,1,5544
773,Feijão,31,18,C,347,7767,17549,83208,0,190650
774,Arroz,22,18,B,511,158,7901,38068,1,221452
775,Soja,50,12,C,445,1101,31516,40026,0,231250
776,Milho,1,12,C,337,7430,30308,60507,0,10824
777,Feijão,21,18,D,367,11461,5413,51661,0,129150
778,Soja,19,10,B,692,12689,30240,32216,1,87875
779,Feijão,4,18,C,681,14582,9391,73978,0,24600
780,Feijão,27,10,C,438,4342,6301,6019,1,166050
781,Milho,33,6,B,795,5038,142,97789,1,357192
782,Arroz,2,8,A,772,15667,43754,29812,1,20132
783,Feijão,22,12,A,333,13082,39001,77614,1,135300
784,Trigo,27,12,B,305,9364,11344,38067,1,149688
785,Feijão,21,18,A,405,10308,15637,81927,0,129150
786,Milho,48,6,B,750,10022,39095,28529,0,519552
787,Arroz,30,6,A,686,2209,33065,37888,1,301980
788,Trigo,24,8,D,405,9781,39575,36354,0,133056
789,Milho,31,10,D,625,15681,35552,9846,0,335544
790,Milho,36,10,A,389,8263,17036,27643,0,389664
791,Arroz,13,12,A,470,9679,2662,10726,0,130858
792,Soja,7,8,D,714,18593,37486,28671,0,32375
793,Feijão,49,18,B,616,13790,19276,2441,1,301350
794,Feijão,17,18,C,717,12172,36234,15714,0,104550
795,Arroz,17,24,C,502,9466,43376,55282,0,171122
796,Feijão,25,12,C,364,9821,7600,51942,0,153750
797,Feijão,25,12,A,843,9024,14611,64824,1,153750
798,Milho,28,6,A,350,7719,32808,22473,0,303072
799,Soja,24,8,A,659,3761,19132,97681,0,111000
800,Trigo,21,18,A,436,16585,6432,83235,1,116424
801,Feijão,33,10,A,750,17787,44474,84327,1,202950
802,Soja,17,8,B,300,17628,10823,15454,0,78625
803,Arroz,35,18,D,509,19333,35533,23148,1,352310
804,Arroz,30,8,D,560,4437,46092,56894,1,301980
805,Milho,36,8,A,647,17339,44127,20772,0,389664
806,Milho,29,8,B,370,10039,16516,45795,0,313896
807,Soja,35,12,B,354,4740,23590,69397,0,161875
808,Trigo,11,6,C,844,1467,32732,43864,0,60984
809,Milho,8,24,B,578,10850,12098,86326,1,86592
810,Milho,13,18,C,526,18424,35751,89214,0,140712
811,Feijão,21,8,B,769,7232,49237,14584,1,129150
812,Trigo,48,24,B,321,14876,5614,97799,1,266112
813,Arroz,41,10,C,328,18987,9480,64529,1,412706
814,Soja,18,12,C,436,11249,36545,32636,0,83250
815,Soja,21,10,A,779,13255,11691,22092,1,97125
816,Feijão,23,8,C,449,15234,37386,90618,0,141450
817,Milho,28,8,A,656,14393,2161,49897,1,303072
818,Feijão,35,24,C,410,19482,29411,64348,1,215250
819,Milho,14,10,B,412,3094,4846,67974,0,151536
820,Arroz,21,24,C,410,4360,41622,62599,1,211386
821,Arroz,44,6,D,664,10517,21044,33649,1,442904
822,Arroz,41,24,C,773,1893,40520,21043,0,412706
823,Trigo,21,10,A,652,12956,3797,86873,0,116424
824,Soja,18,18,C,427,15289,45339,62309,1,83250
825,Milho,37,10,A,684,17017,19460,92189,0,400488
826,Trigo,26,18,D,680,9069,15274,15469,0,144144
827,Soja,15,10,D,809,6004,16443,61721,0,69375
828,Soja,20,18,A,424,14626,29122,30221,1,92500
829,Feijão,41,24,B,411,13388,47006,50673,1,252150
830,Soja,8,12,D,326,5663,30188,17726,1,37000
831,Soja,33,8,A,440,2998,22549,54223,1,152625
832,Milho,20,18,D,556,9930,9405,47039,0,216480
833,Feijão,32,12,D,752,151,23934,83466,0,196800
834,Trigo,43,18,D,406,3572,8444,36587,0,238392
835,Milho,19,8,B,302,7310,17306,24122,0,205656
836,Trigo,23,18,C,660,7974,2943,97925,1,127512
837,Milho,25,6,B,316,10636,10232,30645,1,270600
838,Milho,23,8,B,825,13527,45736,84377,1,248952
839,Trigo,24,12,B,621,621,37275,25572,0,133056
840,Soja,1,6,D,448,13010,1543,57496,1,4625
841,Arroz,42,10,A,410,18797,35580,89399,0,422772
842,Feijão,28,12,B,672,2031,9859,60566,0,172200
843,Feijão,44,10,C,538,14592,25967,53930,0,270600
844,Feijão,48,18,D,672,14239,49442,42565,0,295200
845,Trigo,7,12,B,367,9366,11961,83031,1,38808
846,Feijão,4,10,C,626,7218,14974,67292,1,24600
847,Soja,39,12,D,365,16266,38792,84536,1,180375
848,Soja,25,8,B,337,19030,10811,5480,1,115625
849,Soja,16,24,A,440,13614,14349,19145,0,74000
850,Arroz,5,12,A,848,19586,13794,53368,0,50330
851,Arroz,42,6,A,548,2838,268,26211,0,422772
852,Soja,17,12,B,779,4648,34097,91717,0,78625
853,Feijão,29,24,C,375,19911,5735,99895,1,178350
854,Milho,4,12,D,537,5295,14285,13622,1,43296
855,Milho,19,10,A,819,5240,29156,33918,0,205656
856,Arroz,19,10,A,400,8783,28478,96719,1,191254
857,Trigo,39,8,D,837,13386,15931,53463,1,216216
858,Soja,8,18,D,357,17198,15683,23550,0,37000
859,Arroz,24,6,D,652,7768,30741,50861,1,241584
860,Milho,14,24,A,722,17612,30054,53360,0,151536
861,Soja,26,10,A,699,14107,33395,11478,0,120250
862,Feijão,33,18,B,360,2880,46894,45452,1,202950
863,Arroz,36,10,B,479,19157,15195,13873,1,362376
864,Feijão,11,8,B,465,15955,11754,2323,1,67650
865,Soja,16,10,B,632,1571,36803,58634,1,74000
866,Trigo,39,8,C,466,9480,22531,14617,0,216216
867,Feijão,20,18,D,672,407,1365,8276,1,123000
868,Trigo,29,10,A,765,2899,34644,95242,0,160776
869,Arroz,42,18,C,448,15575,36906,69726,1,422772
870,Milho,33,12,B,577,7856,13639,3576,1,357192
871,Feijão,28,10,B,683,2400,47245,4753,1,172200
872,Soja,20,24,B,443,14364,29897,91842,0,92500
873,Milho,37,12,C,684,8394,13719,91254,0,400488
874,Milho,19,6,A,445,3946,44421,27573,0,205656
875,Feijão,19,24,C,458,1376,25130,66652,0,116850
876,Soja,24,8,C,579,67,26792,17127,0,111000
877,Trigo,50,6,C,458,2532,29887,20454,1,277200
878,Trigo,21,12,B,590,19553,20173,319,0,116424
879,Trigo,17,24,C,820,19348,442,81820,1,94248
880,Feijão,46,18,C,461,9814,6430,59302,1,282900
881,Soja,38,6,D,777,11836,5652,87751,0,175750
882,Trigo,43,24,D,366,8059,16771,57054,1,238392
883,Feijão,42,8,B,829,7787,30955,29906,1,258300
884,Trigo,6,18,A,802,7374,25440,17168,0,33264
885,Feijão,33,10,B,620,8632,20896,68670,0,202950
886,Feijão,3,6,B,339,2775,13293,95966,1,18450
887,Trigo,4,12,A,372,8194,9238,67403,0,22176
888,Arroz,11,8,B,745,13083,47033,26132,1,110726
889,Soja,14,12,A,593,8021,43779,43192,1,64750
890,Milho,25,18,A,341,11218,36584,93399,1,270600
891,Arroz,1,12,B,522,6461,13244,44318,0,10066
892,Soja,1,6,B,630,12670,44936,64115,0,4625
893,Arroz,33,8,C,328,6615,20140,43691,1,332178
894,Soja,17,6,A,665,12887,26563,79730,0,78625
895,Soja,27,6,D,327,548,1946,35199,0,124875
896,Milho,10,8,A,703,18976,42716,65062,1,108240
897,Feijão,29,8,C,310,1980,2383,46439,0,178350
898,Milho,30,6,D,311,19628,3484,22463,0,324720
899,Feijão,47,18,C,785,19923,27569,38503,0,289050
900,Arroz,22,24,C,393,16929,41143,13384,0,221452
901,Arroz,4,12,C,406,5216,48795,37716,1,40264
902,Feijão,34,24,A,705,15082,32099,98113,1,209100
903,Feijão,40,24,B,752,12869,21757,6512,0,246000
904,Soja,45,18,B,755,5280,42545,25159,0,208125
905,Arroz,44,18,B,430,4367,10709,60240,0,442904
906,Soja,5,6,A,360,11351,47175,87535,1,23125
907,Soja,39,24,D,784,14281,9518,83238,1,180375
908,Arroz,31,8,C,446,7398,28018,40403,1,312046
909,Trigo,43,8,D,616,14470,41871,10807,1,238392
910,Feijão,45,12,C,395,18623,31058,63658,1,276750
911,Trigo,42,18,D,720,15249,19471,70498,1,232848
912,Trigo,44,6,C,512,17860,31713,69250,0,243936
913,Milho,49,24,C,380,9618,900,56839,0,530376
914,Feijão,27,8,C,770,2496,40361,99842,1,166050
915,Feijão,12,12,C,659,798,38750,89194,1,73800
916,Soja,29,12,D,623,18120,7649,39845,0,134125
917,Arroz,33,10,C,572,2995,15044,18794,0,332178
918,Milho,8,12,A,361,6050,8097,62220,0,86592
919,Soja,22,10,C,477,10354,21450,9265,1,101750
920,Milho,34,18,A,449,2940,18119,45212,1,368016
921,Milho,5,10,D,606,15511,16339,60422,0,54120
922,Arroz,4,10,A,689,283,501,24747,0,40264
923,Soja,28,24,C,367,5872,33035,32122,0,129500
924,Feijão,41,12,B,768,7458,15811,1214,0,252150
925,Milho,26,10,B,849,10099,28624,5910,1,281424
926,Soja,36,12,B,648,9725,33301,60802,1,166500
927,Feijão,31,6,D,327,19750,16674,54073,0,190650
928,Soja,34,10,D,363,7517,32098,64872,1,157250
929,Milho,15,12,C,797,8878,9082,83780,0,162360
930,Trigo,37,18,A,709,6830,48801,37306,0,205128
931,Feijão,31,8,A,360,9678,9289,70948,1,190650
932,Arroz,21,6,A,797,4683,7973,57564,1,211386
933,Arroz,4,18,B,396,10885,13216,78231,0,40264
934,Soja,30,6,B,359,16996,33271,25087,0,138750
935,Trigo,15,6,C,459,8002,19958,86724,1,83160
936,Soja,14,10,B,449,12316,46687,53784,1,64750
937,Milho,31,6,D,320,6088,41955,96299,1,335544
938,Feijão,24,6,D,385,2622,25346,2036,0,147600
939,Soja,42,24,C,658,11701,49707,26623,0,194250
940,Soja,15,8,A,584,15732,359,41248,1,69375
941,Milho,42,6,D,786,10686,17344,93403,1,454608
942,Milho,27,8,C,380,6445,15898,5825,0,292248
943,Trigo,21,18,B,552,14681,13859,84053,1,116424
944,Soja,27,12,A,444,14580,19160,16873,0,124875
945,Feijão,10,24,B,718,5986,8021,31602,0,61500
946,Milho,29,12,B,484,1120,37042,71859,1,313896
947,Arroz,36,6,D,648,5106,3370,42213,0,362376
